agent,backup_type,seed,episode,train_return,eval_return,avg_max_q,episode_length,eval_length,loss,mellowmax_omega
Double DQN,double_dqn,0,40,-109.44999073387163,-96.88961261645207,1.245706044891967,79,845.4,1.197877266738988,
Double DQN,double_dqn,0,41,-51.41899931134781,,2.8249515335386,72,,1.133452482935455,
Double DQN,double_dqn,0,42,-188.80983767945406,,1.4201757593409103,102,,1.2121777142964156,
Double DQN,double_dqn,0,43,-128.790412686976,,2.9747804897607013,93,,1.21659213673043,
Double DQN,double_dqn,0,44,-97.9775246310522,,3.291130244731903,111,,1.0557043039583944,
Double DQN,double_dqn,0,45,-111.52914543424947,,2.820371091365814,106,,1.039063720911179,
Double DQN,double_dqn,0,46,-201.31566606463593,,-1.0499191845634155,112,,0.9443780569625753,
Double DQN,double_dqn,0,47,-61.863534894962015,,-2.988768122782392,121,,1.1406578757792465,
Double DQN,double_dqn,0,48,-93.68922356360477,,0.8796418522085462,84,,1.0783383730976355,
Double DQN,double_dqn,0,49,-264.29988378316745,,-7.776641304744407,100,,1.0181201228499412,
Double DQN,double_dqn,0,50,-69.44989906548382,-59.534199325812075,4.196022095869888,110,844.8,1.0691560993140394,
Double DQN,double_dqn,0,51,-142.048554650391,,3.486488659250534,118,,1.0057133210159965,
Double DQN,double_dqn,0,52,-210.845359606015,,0.8106510355317778,129,,1.3010178044322849,
Double DQN,double_dqn,0,53,-132.9373738535274,,3.919139195690232,155,,1.0436811190459037,
Double DQN,double_dqn,0,54,-88.95570151640881,,2.601377342384437,145,,1.077975691392504,
Double DQN,double_dqn,0,55,-99.33975855546808,,2.8836909342374835,143,,1.0103966530177977,
Double DQN,double_dqn,0,56,-37.69629008816557,,3.9694655983747835,167,,1.0988462086387738,
Double DQN,double_dqn,0,57,-12.19261440308756,,9.058677140768472,77,,1.0870206986928914,
Double DQN,double_dqn,0,58,-105.24364430404526,,2.511999698332798,81,,1.0676606976323657,
Double DQN,double_dqn,0,59,-62.6026715695616,,4.3662735147884595,162,,1.0994173006878958,
Double DQN,double_dqn,0,60,-220.03823609900186,-131.93270751240348,4.6189466166095094,208,965.0,1.0829306343713632,
Double DQN,double_dqn,0,61,-29.38922876249414,,6.618851441089238,107,,1.1712802077565239,
Double DQN,double_dqn,0,62,-146.3680908261143,,3.521032246668915,91,,1.07866359772263,
Double DQN,double_dqn,0,63,-63.05694717577509,,4.269081245400483,158,,1.0318830987509293,
Double DQN,double_dqn,0,64,-80.75709367870658,,7.696159303790391,99,,1.0739718851718036,
Double DQN,double_dqn,0,65,-98.42796552074304,,4.727093579810719,215,,1.0077467375716498,
Double DQN,double_dqn,0,66,-84.89751497098615,,8.093417049736106,93,,0.9911515837715518,
Double DQN,double_dqn,0,67,-133.2022286905697,,3.912769464519003,116,,1.160104405006458,
Double DQN,double_dqn,0,68,-169.6041279991266,,4.640071106136293,133,,1.034865888101714,
Double DQN,double_dqn,0,69,-130.53574587730952,,3.2174026477444277,111,,1.0357776533912968,
Double DQN,double_dqn,0,70,-129.95444400950535,-135.57899554911677,3.602332484415349,68,932.4,1.0735961698433931,
Double DQN,double_dqn,0,71,-245.51351603074312,,-8.21343086290676,113,,0.965774376571706,
Double DQN,double_dqn,0,72,-87.69080462416056,,5.997872781683535,149,,0.912789255580646,
Double DQN,double_dqn,0,73,14.973341523728564,,8.695041512496003,107,,0.9808607477451039,
Double DQN,double_dqn,0,74,-74.0201774287934,,6.173756746458821,160,,0.9593450973741711,
Double DQN,double_dqn,0,75,-82.23970570138545,,7.815285739898681,100,,1.0995206297934055,
Double DQN,double_dqn,0,76,-58.03643689519299,,9.932172970889612,86,,1.0272335744527883,
Double DQN,double_dqn,0,77,-79.80261145769168,,6.800212699474779,159,,1.0476672845254154,
Double DQN,double_dqn,0,78,-10.341464035060227,,5.844723156990449,163,,0.9780146133131776,
Double DQN,double_dqn,0,79,-78.07891841268113,,9.23021453492185,94,,1.008603833298734,
Double DQN,double_dqn,0,80,34.69989974537913,-131.66404518321318,3.596265098985347,179,971.8,1.0576306320934987,
Double DQN,double_dqn,0,81,-48.97718011578337,,10.056001589848446,78,,1.0700875583749552,
Double DQN,double_dqn,0,82,3.8882252214740163,,7.397583059851939,195,,1.0834408186949216,
Double DQN,double_dqn,0,83,-78.30512482901648,,8.249349085184244,104,,1.1381624533006778,
Double DQN,double_dqn,0,84,-89.75616717683776,,8.710215361511453,94,,0.8743127855531713,
Double DQN,double_dqn,0,85,-92.72986315087907,,8.803193670330625,132,,1.1357927229819875,
Double DQN,double_dqn,0,86,-65.03262626343837,,8.680013252043091,113,,1.137700791643784,
Double DQN,double_dqn,0,87,-67.31289398542948,,14.799378199709786,72,,1.083718414314919,
Double DQN,double_dqn,0,88,-44.70061279324261,,10.829727301030482,103,,0.9432389575590208,
Double DQN,double_dqn,0,89,-162.31637389349126,,3.7653067121793935,182,,0.9687917617323635,
Double DQN,double_dqn,0,90,-274.656828444065,-124.5824880747439,-1.1121141205565268,119,1000.0,1.059928659380985,
Double DQN,double_dqn,0,91,-16.36488146490781,,12.22197994621851,93,,1.0650222868688646,
Double DQN,double_dqn,0,92,-70.5805198222455,,9.554770435227288,180,,1.0047202304005622,
Double DQN,double_dqn,0,93,-55.10810604476691,,11.37536057719478,108,,0.9713199527727233,
Double DQN,double_dqn,0,94,-69.30602324571791,,13.30688770030226,70,,1.0690223817314422,
Double DQN,double_dqn,0,95,-70.18280360365804,,11.848341387637118,94,,1.099281295182857,
Double DQN,double_dqn,0,96,-57.576262166242905,,11.017675918026974,95,,0.931167315181933,
Double DQN,double_dqn,0,97,-0.6076228694781207,,13.141762948218192,131,,1.038701376387181,
Double DQN,double_dqn,0,98,-50.77749909983815,,4.513592862374299,143,,1.0363093282167728,
Double DQN,double_dqn,0,99,-26.081245757927647,,8.231505986465061,138,,1.0019709743235423,
Double DQN,double_dqn,0,100,-111.54870364703483,-154.3881074553831,8.232521938819152,130,1000.0,1.0910633651109842,
Double DQN,double_dqn,0,101,-76.0194549821286,,8.402199494247345,223,,1.0316311083566982,
Double DQN,double_dqn,0,102,-36.63344683061992,,10.630934607964463,164,,0.9932422448040509,
Double DQN,double_dqn,0,103,1.9775930060470444,,9.736947241117214,145,,0.9890810831867415,
Double DQN,double_dqn,0,104,-41.17446478735857,,8.14161115251725,153,,1.002168079217275,
Double DQN,double_dqn,0,105,-46.62843346883389,,10.404705032588929,127,,0.9765434116125107,
Double DQN,double_dqn,0,106,-23.237000929919105,,18.07330437544938,91,,0.996652052625195,
Double DQN,double_dqn,0,107,-30.520416699374124,,13.024353300110768,177,,1.0489165021874811,
Double DQN,double_dqn,0,108,-62.81860845196091,,12.862109822034835,90,,0.9040384935008154,
Double DQN,double_dqn,0,109,16.162017165660444,,15.201348774624567,137,,0.9966907313052755,
Double DQN,double_dqn,0,110,-33.28520538610552,-212.2570776148833,11.965946175835349,121,683.4,1.0380248487734598,
Double DQN,double_dqn,0,111,-70.58945364272137,,14.408199446463804,109,,0.9050827953246755,
Double DQN,double_dqn,0,112,-55.74027731814899,,12.391264682971173,161,,0.9045100810920229,
Double DQN,double_dqn,0,113,-13.634677092381068,,12.318925273946569,158,,0.9756694172002092,
Double DQN,double_dqn,0,114,-16.18632521326421,,11.272788634213308,144,,1.11753863023801,
Double DQN,double_dqn,0,115,-41.20053284871724,,13.92294790968299,128,,1.0481311411131173,
Double DQN,double_dqn,0,116,-57.30014077208836,,7.470855054921574,225,,1.0248872956964705,
Double DQN,double_dqn,0,117,18.44134165203296,,3.857485073760152,1000,,1.0458054753541945,
Double DQN,double_dqn,0,118,-28.194805182253546,,15.470808586064916,137,,1.0324634832404826,
Double DQN,double_dqn,0,119,-32.03026119856652,,10.958368438827105,242,,1.02415885967164,
Double DQN,double_dqn,0,120,-61.081792392773544,-250.35069332491875,11.326260699645468,152,386.2,1.0518663856936128,
Double DQN,double_dqn,0,121,-137.3638165568413,,7.496917893443633,109,,1.2279375832562054,
Double DQN,double_dqn,0,122,2.762185382224473,,11.749127115396892,272,,1.0607493084800594,
Double DQN,double_dqn,0,123,-32.187444290255826,,15.354487110356816,183,,1.0151309311552776,
Double DQN,double_dqn,0,124,-9.731781451988752,,18.251122161133647,146,,1.045171221641645,
Double DQN,double_dqn,0,125,-37.88037788395276,,15.684334502500647,136,,1.03808553341557,
Double DQN,double_dqn,0,126,-29.294151959720878,,16.96717880322383,104,,1.083416077809838,
Double DQN,double_dqn,0,127,-10.353123556750518,,18.476798083506473,147,,1.156708725050193,
Double DQN,double_dqn,0,128,-165.43229778398575,,11.33272994869817,137,,1.0522414488296439,
Double DQN,double_dqn,0,129,-31.38375580203781,,14.223123187516011,147,,1.071058375089347,
Double DQN,double_dqn,0,130,-17.16760650985752,-202.80191164951444,10.11058082026684,311,514.0,1.0496121671805427,
Double DQN,double_dqn,0,131,-91.11076467562972,,10.871331278831905,262,,0.9893923786305289,
Double DQN,double_dqn,0,132,12.940930324943551,,17.494709433697576,199,,1.1197761269520277,
Double DQN,double_dqn,0,133,-101.63530650809413,,11.831932199716569,250,,1.0889954042434693,
Double DQN,double_dqn,0,134,-49.66682331495791,,17.231871140195476,155,,1.0457843845890413,
Double DQN,double_dqn,0,135,-13.085184810600666,,27.51670142425888,87,,1.0820409340419987,
Double DQN,double_dqn,0,136,-27.156515236215114,,19.023513998273465,139,,1.0637782310410369,
Double DQN,double_dqn,0,137,-95.39634982362544,,11.960485156065499,153,,0.9997554361041076,
Double DQN,double_dqn,0,138,-70.46641671775298,,8.923910057821939,129,,1.1261434589707575,
Double DQN,double_dqn,0,139,-33.73976564062555,,13.49518035871056,247,,1.0675000133302048,
Double DQN,double_dqn,0,140,-49.97522574794928,-214.06134635553767,24.037510150863277,124,336.0,1.002614877156673,
Double DQN,double_dqn,0,141,10.059624697662203,,6.103887246882543,1000,,1.0648418030142783,
Double DQN,double_dqn,0,142,-16.416598109467458,,18.04296553388555,235,,1.12802802958387,
Double DQN,double_dqn,0,143,37.54188170967052,,23.53984466476703,127,,1.167538296519302,
Double DQN,double_dqn,0,144,-46.999811531950755,,11.739058029446614,407,,1.1692973996263172,
Double DQN,double_dqn,0,145,-72.22985813423946,,12.207775354385376,318,,1.1643579837473683,
Double DQN,double_dqn,0,146,26.788770425832,,20.89236094002709,163,,1.179795361186829,
Double DQN,double_dqn,0,147,-20.556475465964866,,25.04040136677878,140,,1.0898776282157216,
Double DQN,double_dqn,0,148,4.420402057448882,,22.67525862446127,129,,1.1546546726725821,
Double DQN,double_dqn,0,149,4.642495240695126,,13.036168290461813,140,,1.2862932624561445,
Double DQN,double_dqn,0,150,-24.49098651237503,-164.89709819777173,25.365235332881703,85,675.6,1.154389845273074,
Double DQN,double_dqn,0,151,-5.211629548785711,,9.567048671036959,1000,,1.1928627097904683,
Double DQN,double_dqn,0,152,20.01109059925723,,28.123973309993744,116,,1.167522713798901,
Double DQN,double_dqn,0,153,-25.617123993537092,,22.981568646564913,89,,1.0985766987452346,
Double DQN,double_dqn,0,154,-271.1494175893316,,12.099996708439761,631,,1.227640530859045,
Double DQN,double_dqn,0,155,-62.75469274986888,,8.145485213169685,325,,1.310644364815492,
Double DQN,double_dqn,0,156,28.28923639830495,,33.11486951173362,118,,1.2556376583495383,
Double DQN,double_dqn,0,157,62.37942832741511,,8.097184572564437,1000,,1.3370095348656177,
Double DQN,double_dqn,0,158,-45.707900378439675,,24.341028537236006,102,,1.3425659589907701,
Double DQN,double_dqn,0,159,-53.409523621728226,,18.301579644944933,90,,1.3705265664392048,
Double DQN,double_dqn,0,160,22.667312044575368,-136.15461254577463,9.467267417175695,1000,504.2,1.39885074031353,
Double DQN,double_dqn,0,161,63.31030071174128,,12.513407077703626,1000,,1.4548183651566506,
Double DQN,double_dqn,0,162,-51.20065025427559,,27.05742658029391,127,,1.5734564216118159,
Double DQN,double_dqn,0,163,40.46946983371078,,11.264769618317485,1000,,1.5928366968929768,
Double DQN,double_dqn,0,164,57.30984399564842,,11.487407683253288,1000,,1.5385422081947326,
Double DQN,double_dqn,0,165,-56.56334565952616,,11.031900211941773,197,,1.5217465712939422,
Double DQN,double_dqn,0,166,100.618039529568,,12.227146988868713,1000,,1.5632733466029167,
Double DQN,double_dqn,0,167,11.835879528086963,,33.14589372189606,136,,1.561673897154191,
Double DQN,double_dqn,0,168,43.2001219278266,,12.577033243119716,1000,,1.5792879014313221,
Double DQN,double_dqn,0,169,109.70652933408671,,11.413064830064773,1000,,1.6016448042988778,
Double DQN,double_dqn,0,170,8.625566175593775,-14.98843367354869,29.06404219309489,150,782.2,1.5335770344734192,
Double DQN,double_dqn,0,171,82.68202163768953,,13.454960381746291,1000,,1.5301934759020805,
Double DQN,double_dqn,0,172,40.130573090366696,,11.88008500880003,1000,,1.5853750134706497,
Double DQN,double_dqn,0,173,67.43685596595881,,12.361933027029037,1000,,1.5751633847653865,
Double DQN,double_dqn,0,174,-58.97179310839954,,26.035010398517954,110,,1.5830466920679265,
Double DQN,double_dqn,0,175,-3.8071381813343805,,43.58394592180164,109,,1.5379848819260205,
Double DQN,double_dqn,0,176,-87.7761742820061,,32.77653130888939,72,,1.5826268179549112,
Double DQN,double_dqn,0,177,-59.83293887633086,,38.57997429247984,97,,1.6112951494983792,
Double DQN,double_dqn,0,178,-0.5828958672930042,,37.878628568334896,91,,1.5795727535918518,
Double DQN,double_dqn,0,179,-60.468677907677815,,29.037089827097006,197,,1.4680345796691585,
Double DQN,double_dqn,0,180,-71.79000100612645,-35.86691293268202,33.717364762073906,78,1000.0,1.487251980182452,
Double DQN,double_dqn,0,181,102.37621929043365,,14.35910593700409,1000,,1.5578689048290253,
Double DQN,double_dqn,0,182,-30.311468437468207,,27.754512323066592,64,,1.5723297242075205,
Double DQN,double_dqn,0,183,126.42774525093216,,10.629397682189941,1000,,1.5083399088978768,
Double DQN,double_dqn,0,184,6.717463180198834,,46.65747075999548,109,,1.5300547256382233,
Double DQN,double_dqn,0,185,1.9066224350474101,,41.5603813034296,75,,1.5127975273132324,
Double DQN,double_dqn,0,186,-25.853710246063798,,48.695351311501035,94,,1.5118317604064941,
Double DQN,double_dqn,0,187,-91.84927519945248,,18.130472974343732,88,,1.4610182317820462,
Double DQN,double_dqn,0,188,2.3171027025098283,,38.882254780847816,158,,1.4146770072888724,
Double DQN,double_dqn,0,189,23.24088303428212,,39.55893858648696,106,,1.4584389328956604,
Double DQN,double_dqn,0,190,76.48892120161045,7.153691232471905,23.15844656133652,1000,939.8,1.5124988416433334,
Double DQN,double_dqn,0,191,-23.273016168482584,,46.50754196530297,105,,1.5404778100195384,
Double DQN,double_dqn,0,192,-67.85747549531,,29.81505214740865,307,,1.5054273744165314,
Double DQN,double_dqn,0,193,106.02935624064511,,12.169499437287449,1000,,1.53551733481884,
Double DQN,double_dqn,0,194,-28.660836280001348,,42.5051992940314,81,,1.4949959752000408,
Double DQN,double_dqn,0,195,-26.157944284971848,,48.13597743893847,81,,1.4502861242235443,
Double DQN,double_dqn,0,196,84.8135027698269,,13.181762310743332,1000,,1.483014957487583,
Double DQN,double_dqn,0,197,-14.341786543829514,,46.522126038869224,84,,1.518490079612959,
Double DQN,double_dqn,0,198,18.228875106652993,,39.491192520192236,113,,1.5223892478816277,
Double DQN,double_dqn,0,199,125.12275427798697,,13.31050445353985,1000,,1.4496281964182853,
Double DQN,double_dqn,0,200,-10.854730273376916,-29.49348289859581,47.70910170640838,89,1000.0,1.4386644082122975,
Double DQN,double_dqn,0,201,135.2020105575486,,16.871441802978516,1000,,1.451778735756874,
Double DQN,double_dqn,0,202,21.611647075066983,,52.165613632453116,95,,1.4425502890034725,
Double DQN,double_dqn,0,203,92.40783353798577,,22.876084168344736,1000,,1.4152713023126124,
Double DQN,double_dqn,0,204,-11.743095926074773,,50.69646066482936,107,,1.3462382599572156,
Double DQN,double_dqn,0,205,-63.794968622327644,,42.490561625887366,85,,1.3678789938197415,
Double DQN,double_dqn,0,206,17.994118656621694,,35.77472564246919,117,,1.3883979570152414,
Double DQN,double_dqn,0,207,10.714027818142085,,43.113166734451006,119,,1.3554625586301339,
Double DQN,double_dqn,0,208,107.44890495486314,,12.705011138677596,1000,,1.3802095548808575,
Double DQN,double_dqn,0,209,125.40628032152965,,12.560634319245816,1000,,1.3848400378227235,
Double DQN,double_dqn,0,210,-6.701213641907003,137.61612311125123,50.45118793239438,123,807.2,1.337708480959016,
Double DQN,double_dqn,0,211,15.821866092852048,,47.83027627574864,134,,1.376821388281993,
Double DQN,double_dqn,0,212,143.16213274740082,,12.149519505739212,1000,,1.3270929084420204,
Double DQN,double_dqn,0,213,135.7034531006819,,11.109670602798461,1000,,1.3557675204277038,
Double DQN,double_dqn,0,214,90.83194170996607,,11.486693955510855,1000,,1.3581754586696624,
Double DQN,double_dqn,0,215,31.279927368495322,,61.21069268243654,84,,1.3022732983032863,
Double DQN,double_dqn,0,216,117.93369137130286,,13.84328602385521,1000,,1.2989889806509018,
Double DQN,double_dqn,0,217,-32.265094059079814,,48.542969453650024,104,,1.2816545441746712,
Double DQN,double_dqn,0,218,31.0054211061273,,55.41765934626262,120,,1.2046397492289542,
Double DQN,double_dqn,0,219,50.552446385184055,,16.1916603256464,1000,,1.3009992086291313,
Double DQN,double_dqn,0,220,9.157891213579973,236.23608143919233,57.81867969370334,107,368.2,1.2867807461836627,
Double DQN,double_dqn,0,221,120.77664192821416,,13.629924524784089,1000,,1.2802156309485435,
Double DQN,double_dqn,0,222,68.17218015071671,,26.675394656121732,1000,,1.2731327069103717,
Double DQN,double_dqn,0,223,1.1984171423876262,,49.121560266462424,118,,1.394948786598141,
Double DQN,double_dqn,0,224,-22.257832809175554,,48.146150425076485,128,,1.3887224714271724,
Double DQN,double_dqn,0,225,143.5938749755476,,15.781049893140793,1000,,1.3150152213573456,
Double DQN,double_dqn,0,226,-8.523192500530229,,62.640606660952514,87,,1.2615507779450252,
Double DQN,double_dqn,0,227,141.0839749212754,,18.57689439970255,1000,,1.2741303088366984,
Double DQN,double_dqn,0,228,-1.6170874552460077,,64.28090249461893,81,,1.2716923738703316,
Double DQN,double_dqn,0,229,-16.29950126039492,,65.71583846678217,83,,1.2723271286631206,
Double DQN,double_dqn,0,230,-16.699164550304047,118.46705880702561,68.9267563925849,90,1000.0,1.2181497404972712,
Double DQN,double_dqn,0,231,-25.23301145404281,,61.13503184318542,90,,1.3882012688451344,
Double DQN,double_dqn,0,232,-60.276280327082674,,43.882137771606445,125,,1.2951981630325318,
Double DQN,double_dqn,0,233,45.53585983171203,,63.944678775265686,117,,1.3317052556408777,
Double DQN,double_dqn,0,234,158.83041166962852,,14.302070592880249,1000,,1.281941808104515,
Double DQN,double_dqn,0,235,146.22139340505265,,10.32766741156578,1000,,1.2608067699968815,
Double DQN,double_dqn,0,236,264.0581062219183,,21.54404792667907,405,,1.2350502203276128,
Double DQN,double_dqn,0,237,67.76503275362226,,21.23543572872877,1000,,1.1947364604771138,
Double DQN,double_dqn,0,238,-4.768028618949117,,43.65874048190958,102,,1.305986343645582,
Double DQN,double_dqn,0,239,-14.544191370395794,,67.22358173734686,89,,1.2561946008982283,
Double DQN,double_dqn,0,240,129.21431336120284,253.62479152318383,11.538366029381752,1000,248.8,1.1830303294658662,
Double DQN,double_dqn,0,241,-0.756633868867425,,62.515672232793726,92,,1.3177019681619562,
Double DQN,double_dqn,0,242,94.01870380077109,,11.827933519423008,1000,,1.1765299188196658,
Double DQN,double_dqn,0,243,-12.804215078501315,,62.6105000713084,101,,1.1489305006395472,
Double DQN,double_dqn,0,244,-31.699141656099087,,61.99778915585106,117,,1.21850835894927,
Double DQN,double_dqn,0,245,50.21393364752535,,68.84753118645061,110,,1.2449120472777973,
Double DQN,double_dqn,0,246,106.81449057090937,,11.921055726766586,1000,,1.1740303184688092,
Double DQN,double_dqn,0,247,114.25942988696677,,12.783948067426682,1000,,1.1980413871705533,
Double DQN,double_dqn,0,248,13.831357936015479,,61.52146484267037,106,,1.131676656457613,
Double DQN,double_dqn,0,249,113.23169801263424,,19.004715731620788,1000,,1.1723768633306026,
Double DQN,double_dqn,0,250,132.07346655441484,153.61241367678355,13.26658899986744,1000,853.8,1.1613197996616365,
Double DQN,double_dqn,0,251,1.852071324955844,,65.05238908934362,103,,1.1830775743549309,
Double DQN,double_dqn,0,252,19.985184310189766,,52.48337885400523,115,,1.1607435884683028,
Double DQN,double_dqn,0,253,25.222151401519497,,69.69386459497305,130,,1.1593810611046278,
Double DQN,double_dqn,0,254,10.861245953005252,,74.3360806107521,86,,1.212344659968864,
Double DQN,double_dqn,0,255,33.3267295919448,,64.61087943689667,137,,1.2382385343530753,
Double DQN,double_dqn,0,256,1.3107672537211386,,70.8499474681559,105,,1.2289521492662885,
Double DQN,double_dqn,0,257,108.69266666894407,,12.696594408273697,1000,,1.1359927956163882,
Double DQN,double_dqn,0,258,31.264263714630943,,64.40256445345126,152,,1.2118273167625855,
Double DQN,double_dqn,0,259,115.92522183693127,,14.821358391284942,1000,,1.1931312018334865,
Double DQN,double_dqn,0,260,125.65763868509725,189.6321571873947,13.887474038362503,1000,822.6,1.1209532679319383,
Double DQN,double_dqn,0,261,-1.9743754043166604,,70.94463854157523,89,,1.0495745328704962,
Double DQN,double_dqn,0,262,153.3297268161758,,13.386136018753051,1000,,1.1195519288778306,
Double DQN,double_dqn,0,263,-12.388015144750355,,65.95548029282155,78,,0.9631622643806995,
Double DQN,double_dqn,0,264,89.04490863008778,,23.5822285695076,1000,,1.0712708183825017,
Double DQN,double_dqn,0,265,253.01845973646903,,12.092899648963936,891,,1.0937823285291224,
Double DQN,double_dqn,0,266,121.9908004692307,,17.55431016302109,1000,,1.102056510090828,
Double DQN,double_dqn,0,267,27.81560202291712,,77.72052140235901,80,,1.1778417143970727,
Double DQN,double_dqn,0,268,158.2328903376564,,17.012258982300757,1000,,1.063969343185425,
Double DQN,double_dqn,0,269,81.47160797949647,,24.926065234184264,1000,,1.0455573512464762,
Double DQN,double_dqn,0,270,12.993414927603084,187.54012725869146,69.39622378879123,90,276.8,0.9878051350514094,
Double DQN,double_dqn,0,271,127.51242545904915,,15.38656557559967,1000,,1.0464536666572093,
Double DQN,double_dqn,0,272,52.58808371713408,,24.86000395441055,1000,,1.0072442899644374,
Double DQN,double_dqn,0,273,211.30059175992818,,42.6289995032007,275,,0.9633010522885757,
Double DQN,double_dqn,0,274,128.28426352081584,,15.146028957605361,1000,,1.0029080902934076,
Double DQN,double_dqn,0,275,7.08882564703589,,79.73500425969401,93,,0.902948954413014,
Double DQN,double_dqn,0,276,-24.59253253982017,,71.24758966791798,71,,0.8905764696463733,
Double DQN,double_dqn,0,277,113.05979406280376,,15.974362144231796,1000,,0.9929934906363487,
Double DQN,double_dqn,0,278,10.24557688033559,,76.8664771330984,95,,0.9599829808661812,
Double DQN,double_dqn,0,279,146.4532658607898,,15.527246380329132,1000,,0.9832255834341049,
Double DQN,double_dqn,0,280,28.30957024497272,218.88357020772818,64.17139357426127,122,469.2,0.9895837712483327,
Double DQN,double_dqn,0,281,-1.9983646614343087,,75.95596532363157,65,,0.8217982915731576,
Double DQN,double_dqn,0,282,109.67947206588833,,15.715840782165527,1000,,0.9389560694992543,
Double DQN,double_dqn,0,283,4.739535265442825,,92.95367162068685,75,,0.9840341516335805,
Double DQN,double_dqn,0,284,156.3692758050086,,13.622045859575271,1000,,0.9275097227245569,
Double DQN,double_dqn,0,285,149.6258904328204,,14.964335604906083,1000,,0.9088534475564957,
Double DQN,double_dqn,0,286,69.10599575849349,,24.04273255300522,1000,,0.9017688866704703,
Double DQN,double_dqn,0,287,13.716761918934381,,85.50402465233437,78,,0.918449613528374,
Double DQN,double_dqn,0,288,130.0636410985368,,17.180740698337555,1000,,0.9160631871074438,
Double DQN,double_dqn,0,289,-18.589827416994837,,80.29730958039643,122,,0.9271558562263114,
Double DQN,double_dqn,0,290,-32.04428241071251,167.51699571094133,69.94891595840454,144,460.2,0.8783653335024914,
Double DQN,double_dqn,0,291,5.4683043932685536,,80.15606837179146,102,,0.9294169052850967,
Double DQN,double_dqn,0,292,-5.935514018821635,,70.24768528195678,122,,0.9141388965434716,
Double DQN,double_dqn,0,293,138.67625904800917,,15.337016576766969,1000,,0.8970701299011707,
Double DQN,double_dqn,0,294,137.10844837499963,,14.962757615089416,1000,,0.9072727124691009,
Double DQN,double_dqn,0,295,98.07874347617214,,16.021869839906692,1000,,0.8843355047553778,
Double DQN,double_dqn,0,296,230.70725952211788,,31.48267176288825,416,,0.8471878895965906,
Double DQN,double_dqn,0,297,-1.0685199585805663,,75.4251714525642,91,,0.8785577698068304,
Double DQN,double_dqn,0,298,121.17528209000818,,16.170446786880493,1000,,0.8666861710548401,
Double DQN,double_dqn,0,299,26.4430999869044,,74.43009697019527,113,,0.9461530138433507,
Double DQN,double_dqn,0,300,-42.977694977234435,273.50425528831556,93.51746587883936,73,237.2,0.8961341111627343,
Double DQN,double_dqn,0,301,125.58475595131945,,18.482767948627473,1000,,0.8527409736514091,
Double DQN,double_dqn,0,302,35.886315151625666,,80.34731852680171,109,,0.9072603203287912,
Double DQN,double_dqn,0,303,13.81468608858576,,77.06988692058707,106,,0.8612739560457895,
Double DQN,double_dqn,0,304,136.08910194145523,,15.547348868370056,1000,,0.8570567842721939,
Double DQN,double_dqn,0,305,147.9448927857946,,14.034536337375641,1000,,0.8608245497792959,
Double DQN,double_dqn,0,306,-7.051522645803075,,65.30022033568352,93,,0.8495562236796144,
Double DQN,double_dqn,0,307,-28.690253627451554,,65.50031158196576,136,,0.9546225390890065,
Double DQN,double_dqn,0,308,144.15417322222416,,16.591073792934417,1000,,0.8745772218555212,
Double DQN,double_dqn,0,309,253.62708304930464,,44.571296846210764,309,,0.879958067993516,
Double DQN,double_dqn,0,310,187.65147020317002,72.82019329510733,17.19000633466244,1000,648.8,0.8421963148117065,
Double DQN,double_dqn,0,311,-43.6628806230744,,41.181462675565854,192,,0.8822716362774372,
Double DQN,double_dqn,0,312,114.1479251845827,,17.02627079844475,1000,,0.8329088179171086,
Double DQN,double_dqn,0,313,-30.477837188195338,,69.05137000133082,97,,0.8619787259814665,
Double DQN,double_dqn,0,314,23.319969664501045,,68.70632658402126,84,,0.8133373253402256,
Double DQN,double_dqn,0,315,128.62707907898596,,15.041649383068085,1000,,0.8465561365038157,
Double DQN,double_dqn,0,316,12.410620905317558,,62.62649549865723,125,,0.7469981665611267,
Double DQN,double_dqn,0,317,30.781617524239863,,97.93116656294814,111,,0.766993233480969,
Double DQN,double_dqn,0,318,146.10230600216727,,13.914729752898216,1000,,0.8367819670289754,
Double DQN,double_dqn,0,319,155.74973837159453,,13.793130179166793,1000,,0.7802901819199324,
Double DQN,double_dqn,0,320,146.4578837564865,276.5293318648966,18.732233161985874,1000,216.6,0.7729852519333362,
Double DQN,double_dqn,0,321,-127.76399504484576,,46.96758016045414,335,,0.7176764981960183,
Double DQN,double_dqn,0,322,159.44612156303032,,14.890873213887215,1000,,0.7635177403390407,
Double DQN,double_dqn,0,323,168.114548020596,,13.839810020506382,1000,,0.7605699502825737,
Double DQN,double_dqn,0,324,29.342271384751854,,86.17342882825618,114,,0.7727512970828173,
Double DQN,double_dqn,0,325,130.85451598454569,,15.408568910717964,1000,,0.7250988528132438,
Double DQN,double_dqn,0,326,53.68224091478518,,93.67344429787624,89,,0.6447654527224852,
Double DQN,double_dqn,0,327,49.147378898555104,,87.27914063960502,159,,0.7095653510318612,
Double DQN,double_dqn,0,328,-154.1131764819621,,52.50934575243694,246,,0.7262194630939786,
Double DQN,double_dqn,0,329,153.57967817084074,,12.755923508644104,1000,,0.7037242068499326,
Double DQN,double_dqn,0,330,21.331112000454752,180.83841755669582,80.52426682020489,114,860.8,0.6559172023022384,
